time,sat,sensor,channel,ndata,npred,pred_id,param0,param,predmean,predxcov_1,predxcov_2,predxcov_3,predxcov_4,predxcov_5,predxcov_6
20210404_180000,223,3,9,296,5,1,0.1997,0.2001,-0.4464,0.0,0.04453,-0.07185,-0.02161,-0.03413,
20210404_180000,223,3,9,296,5,8,-0.3119,-0.3134,0.02897,0.0,-0.07185,0.481,0.1936,0.2494,
20210404_180000,223,3,9,296,5,9,-0.0117,-0.01364,-0.5601,0.0,-0.02161,0.1936,0.3388,0.151,
20210404_180000,223,3,9,296,5,10,0.1952,0.1939,-0.05149,0.0,-0.03413,0.2494,0.151,0.1641,
20210404_180000,223,3,9,296,5,0,-0.04112,-0.04112,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_180000,223,15,4,333,5,1,-0.04664,-0.05102,-0.4647,0.0,0.04196,-0.08332,-0.05079,-0.0565,
20210404_180000,223,15,4,333,5,8,-0.03144,-0.03449,0.1925,0.0,-0.08332,0.6092,0.473,0.4708,
20210404_180000,223,15,4,333,5,9,0.01924,0.01746,-0.3087,0.0,-0.05079,0.473,0.7762,0.5415,
20210404_180000,223,15,5,313,5,10,-0.02024,-0.02783,0.1643,0.0,-0.0565,0.4708,0.5415,0.4886,
20210404_180000,223,15,4,333,5,10,0.03309,0.02981,0.1643,0.0,-0.0565,0.4708,0.5415,0.4886,
20210404_180000,223,15,5,313,5,0,-0.7096,-0.7189,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_180000,223,15,5,313,5,1,0.02827,0.04184,-0.4647,0.0,0.04196,-0.08332,-0.05079,-0.0565,
20210404_180000,223,15,5,313,5,8,-0.08979,-0.1063,0.1925,0.0,-0.08332,0.6092,0.473,0.4708,
20210404_180000,223,15,5,313,5,9,0.0863,0.08163,-0.3087,0.0,-0.05079,0.473,0.7762,0.5415,
20210404_180000,223,15,4,333,5,0,-0.01144,-0.008318,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,5,3,6,29,5,8,-0.03202,-0.03358,-0.07311,0.0,-0.08528,0.5592,0.1171,0.3034,
20210404_210000,5,3,6,29,5,9,-0.05868,-0.05991,-0.5119,0.0,0.02036,0.1171,0.3571,0.0943,
20210404_210000,5,3,6,29,5,10,-0.02641,-0.02771,-0.1112,0.0,-0.04247,0.3034,0.0943,0.2019,
20210404_210000,5,3,7,33,5,9,0.09143,0.09064,-0.5119,0.0,0.02036,0.1171,0.3571,0.0943,
20210404_210000,5,3,7,33,5,1,0.2179,0.2189,-0.5713,0.0,0.09484,-0.08528,0.02036,-0.04247,
20210404_210000,5,3,7,33,5,8,-0.01175,-0.01276,-0.07311,0.0,-0.08528,0.5592,0.1171,0.3034,
20210404_210000,5,3,6,29,5,1,0.22,0.2212,-0.5713,0.0,0.09484,-0.08528,0.02036,-0.04247,
20210404_210000,5,3,7,33,5,0,-0.8028,-0.805,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,5,3,6,29,5,0,-0.6201,-0.6225,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,3,15,3,244,5,10,0.06227,0.06091,-0.2886,0.0,-0.007807,0.8847,-0.1105,0.945,
20210404_210000,3,15,5,207,5,9,-0.01665,-0.02131,-0.03552,0.0,0.01246,-0.09372,0.9277,-0.1105,
20210404_210000,3,15,5,207,5,8,0.03828,0.03842,-0.2833,0.0,0.02552,0.9951,-0.09372,0.8847,
20210404_210000,3,15,5,207,5,1,0.09981,0.1055,-0.5691,0.0,0.07236,0.02552,0.01246,-0.007807,
20210404_210000,3,15,5,207,5,0,-0.6114,-0.6144,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,3,15,4,237,5,10,-0.04441,-0.04264,-0.2886,0.0,-0.007807,0.8847,-0.1105,0.945,
20210404_210000,3,15,4,237,5,9,0.02496,0.01718,-0.03552,0.0,0.01246,-0.09372,0.9277,-0.1105,
20210404_210000,3,15,4,237,5,8,0.0245,0.02606,-0.2833,0.0,0.02552,0.9951,-0.09372,0.8847,
20210404_210000,3,15,4,237,5,1,0.1301,0.1293,-0.5691,0.0,0.07236,0.02552,0.01246,-0.007807,
20210404_210000,3,15,4,237,5,0,-0.2274,-0.2277,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,5,3,7,33,5,10,-0.01226,-0.01307,-0.1112,0.0,-0.04247,0.3034,0.0943,0.2019,
20210404_210000,3,15,5,207,5,10,-0.1252,-0.1236,-0.2886,0.0,-0.007807,0.8847,-0.1105,0.945,
20210404_210000,5,3,8,177,5,0,-0.1876,-0.1907,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,5,15,3,225,5,8,-0.03075,-0.03689,0.06442,0.0,-0.08232,0.7066,0.3626,0.5374,
20210404_210000,5,3,8,177,5,8,-0.02261,-0.02087,-0.07311,0.0,-0.08528,0.5592,0.1171,0.3034,
20210404_210000,3,15,3,244,5,9,0.01304,0.009641,-0.03552,0.0,0.01246,-0.09372,0.9277,-0.1105,
20210404_210000,5,15,5,209,5,10,0.03596,0.02637,0.06674,0.0,-0.04433,0.5374,0.4289,0.5299,
20210404_210000,5,15,5,209,5,9,0.07504,0.0826,-0.2916,0.0,0.01709,0.3626,0.7352,0.4289,
20210404_210000,5,15,5,209,5,8,-0.009023,-0.02619,0.06442,0.0,-0.08232,0.7066,0.3626,0.5374,
20210404_210000,5,15,5,209,5,1,-0.01962,-0.007916,-0.571,0.0,0.08795,-0.08232,0.01709,-0.04433,
20210404_210000,5,15,5,209,5,0,-0.5427,-0.5442,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,5,15,4,217,5,10,-0.01076,-0.009371,0.06674,0.0,-0.04433,0.5374,0.4289,0.5299,
20210404_210000,5,15,4,217,5,9,0.1135,0.1138,-0.2916,0.0,0.01709,0.3626,0.7352,0.4289,
20210404_210000,5,15,4,217,5,8,-0.08069,-0.07835,0.06442,0.0,-0.08232,0.7066,0.3626,0.5374,
20210404_210000,5,15,4,217,5,1,-0.04066,-0.03711,-0.571,0.0,0.08795,-0.08232,0.01709,-0.04433,
20210404_210000,5,15,4,217,5,0,-0.403,-0.4178,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,5,15,3,225,5,10,-0.07677,-0.0804,0.06674,0.0,-0.04433,0.5374,0.4289,0.5299,
20210404_210000,5,15,3,225,5,9,0.07327,0.07234,-0.2916,0.0,0.01709,0.3626,0.7352,0.4289,
20210404_210000,5,15,3,225,5,0,0.4511,0.449,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,5,3,9,177,5,10,-0.04534,-0.04549,-0.1112,0.0,-0.04247,0.3034,0.0943,0.2019,
20210404_210000,5,3,9,177,5,9,-0.04676,-0.04744,-0.5119,0.0,0.02036,0.1171,0.3571,0.0943,
20210404_210000,5,3,9,177,5,8,-0.1055,-0.1059,-0.07311,0.0,-0.08528,0.5592,0.1171,0.3034,
20210404_210000,5,3,9,177,5,1,0.1337,0.133,-0.5713,0.0,0.09484,-0.08528,0.02036,-0.04247,
20210404_210000,5,3,9,177,5,0,-0.328,-0.3268,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,5,3,8,177,5,10,-0.1683,-0.1676,-0.1112,0.0,-0.04247,0.3034,0.0943,0.2019,
20210404_210000,5,3,8,177,5,9,0.01427,0.01436,-0.5119,0.0,0.02036,0.1171,0.3571,0.0943,
20210404_210000,5,3,8,177,5,1,0.002231,0.003766,-0.5713,0.0,0.09484,-0.08528,0.02036,-0.04247,
20210404_210000,3,15,3,244,5,8,-0.05839,-0.05988,-0.2833,0.0,0.02552,0.9951,-0.09372,0.8847,
20210404_210000,5,15,3,225,5,1,0.1508,0.1525,-0.571,0.0,0.08795,-0.08232,0.01709,-0.04433,
20210404_210000,3,15,3,244,5,0,0.7662,0.7846,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,3,3,9,153,5,10,-0.1398,-0.1411,-0.2376,0.0,0.02081,0.3838,-0.03561,0.2644,
20210404_210000,3,3,9,153,5,9,0.0268,0.02593,-0.4063,0.0,0.00263,-0.04406,0.3864,-0.03561,
20210404_210000,3,3,9,153,5,8,0.0535,0.05169,-0.2458,0.0,0.05389,0.6657,-0.04406,0.3838,
20210404_210000,3,3,9,153,5,1,0.1696,0.1693,-0.5735,0.0,0.06763,0.05389,0.00263,0.02081,
20210404_210000,3,3,9,153,5,0,0.2187,0.2186,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,3,3,8,153,5,10,-0.09853,-0.09794,-0.2376,0.0,0.02081,0.3838,-0.03561,0.2644,
20210404_210000,3,3,8,153,5,9,-0.02222,-0.02072,-0.4063,0.0,0.00263,-0.04406,0.3864,-0.03561,
20210404_210000,3,3,8,153,5,8,0.107,0.1074,-0.2458,0.0,0.05389,0.6657,-0.04406,0.3838,
20210404_210000,3,3,8,153,5,1,-0.08996,-0.08591,-0.5735,0.0,0.06763,0.05389,0.00263,0.02081,
20210404_210000,3,3,8,153,5,0,0.2795,0.2759,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,3,3,7,40,5,9,0.01974,0.01894,-0.4063,0.0,0.00263,-0.04406,0.3864,-0.03561,
20210404_210000,3,3,7,40,5,8,0.03757,0.03698,-0.2458,0.0,0.05389,0.6657,-0.04406,0.3838,
20210404_210000,3,3,7,40,5,1,0.0194,0.02058,-0.5735,0.0,0.06763,0.05389,0.00263,0.02081,
20210404_210000,3,3,7,40,5,0,-0.3328,-0.335,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,3,3,6,37,5,10,-0.04895,-0.04956,-0.2376,0.0,0.02081,0.3838,-0.03561,0.2644,
20210404_210000,3,3,6,37,5,9,-0.02153,-0.02202,-0.4063,0.0,0.00263,-0.04406,0.3864,-0.03561,
20210404_210000,3,3,6,37,5,8,0.07529,0.07434,-0.2458,0.0,0.05389,0.6657,-0.04406,0.3838,
20210404_210000,3,3,6,37,5,1,-0.009207,-0.00902,-0.5735,0.0,0.06763,0.05389,0.00263,0.02081,
20210404_210000,3,3,6,37,5,0,0.06146,0.06115,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,3,3,7,40,5,10,0.01082,0.01053,-0.2376,0.0,0.02081,0.3838,-0.03561,0.2644,
20210404_210000,3,15,3,244,5,1,0.6055,0.5966,-0.5691,0.0,0.07236,0.02552,0.01246,-0.007807,
20210404_210000,209,3,8,64,5,10,-0.1817,-0.1809,-0.1674,0.0,-0.04575,0.3335,0.03386,0.224,
20210404_210000,209,3,8,64,5,8,0.07457,0.07556,-0.1497,0.0,-0.08076,0.5986,0.04166,0.3335,
20210404_210000,209,3,8,64,5,1,-0.1156,-0.1175,-0.544,0.0,0.07582,-0.08076,0.02845,-0.04575,
20210404_210000,209,3,8,64,5,0,-0.2894,-0.2868,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,209,3,7,15,5,10,0.04391,0.04299,-0.1674,0.0,-0.04575,0.3335,0.03386,0.224,
20210404_210000,209,3,7,15,5,9,0.3451,0.3444,-0.4818,0.0,0.02845,0.04166,0.3689,0.03386,
20210404_210000,209,3,7,15,5,8,0.05596,0.05488,-0.1497,0.0,-0.08076,0.5986,0.04166,0.3335,
20210404_210000,209,3,7,15,5,1,-0.1018,-0.1012,-0.544,0.0,0.07582,-0.08076,0.02845,-0.04575,
20210404_210000,209,3,7,15,5,0,-0.3687,-0.3696,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,209,3,6,15,5,10,0.02103,0.02073,-0.1674,0.0,-0.04575,0.3335,0.03386,0.224,
20210404_210000,209,3,8,64,5,9,-0.05069,-0.05032,-0.4818,0.0,0.02845,0.04166,0.3689,0.03386,
20210404_210000,209,3,6,15,5,8,-0.01327,-0.01361,-0.1497,0.0,-0.08076,0.5986,0.04166,0.3335,
20210404_210000,209,3,6,15,5,9,0.06074,0.06068,-0.4818,0.0,0.02845,0.04166,0.3689,0.03386,
20210404_210000,209,3,6,15,5,0,-0.6951,-0.6954,1.0,0.0,0.0,0.0,0.0,0.0,
20210404_210000,209,3,6,15,5,1,-0.02129,-0.0211,-0.544,0.0,0.07582,-0.08076,0.02845,-0.04575,
20210405_030000,523,73,14,60,6,0,0.8175,0.8158,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210405_030000,523,73,13,60,6,0,-0.4216,-0.4292,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210405_030000,523,73,13,60,6,1,0.2216,0.2253,-0.4678,0.0,0.05266,-0.04355,-0.04432,-0.01477,-0.03425
20210405_030000,523,73,13,60,6,2,-0.214,-0.2187,0.3462,0.0,-0.04355,0.04226,0.07528,0.001289,0.05567
20210405_030000,523,73,13,60,6,8,-0.08087,-0.07856,-0.1301,0.0,-0.04432,0.07528,0.7896,0.1613,0.5883
20210405_030000,523,73,12,60,6,10,-0.0721,-0.06689,-0.1007,0.0,-0.03425,0.05567,0.5883,0.203,0.537
20210405_030000,523,73,13,60,6,9,0.2014,0.2038,-0.2681,0.0,-0.01477,0.001289,0.1613,0.6675,0.203
20210405_030000,523,73,13,60,6,10,-0.1634,-0.161,-0.1007,0.0,-0.03425,0.05567,0.5883,0.203,0.537
20210405_030000,523,73,14,60,6,1,-0.4992,-0.4949,-0.4678,0.0,0.05266,-0.04355,-0.04432,-0.01477,-0.03425
20210405_030000,523,73,15,59,6,1,0.7984,0.8003,-0.4678,0.0,0.05266,-0.04355,-0.04432,-0.01477,-0.03425
20210405_030000,523,73,14,60,6,8,0.07373,0.07019,-0.1301,0.0,-0.04432,0.07528,0.7896,0.1613,0.5883
20210405_030000,523,73,14,60,6,10,-0.01212,-0.01489,-0.1007,0.0,-0.03425,0.05567,0.5883,0.203,0.537
20210405_030000,523,73,15,59,6,0,-1.185,-1.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210405_030000,523,73,15,59,6,2,-0.7762,-0.7794,0.3462,0.0,-0.04355,0.04226,0.07528,0.001289,0.05567
20210405_030000,523,73,15,59,6,8,-0.07813,-0.07819,-0.1301,0.0,-0.04432,0.07528,0.7896,0.1613,0.5883
20210405_030000,523,73,15,59,6,9,0.2927,0.2881,-0.2681,0.0,-0.01477,0.001289,0.1613,0.6675,0.203
20210405_030000,523,73,15,59,6,10,-0.268,-0.2662,-0.1007,0.0,-0.03425,0.05567,0.5883,0.203,0.537
20210405_030000,523,73,12,60,6,9,0.06173,0.0646,-0.2681,0.0,-0.01477,0.001289,0.1613,0.6675,0.203
20210405_030000,523,73,14,60,6,2,0.4644,0.46,0.3462,0.0,-0.04355,0.04226,0.07528,0.001289,0.05567
20210405_030000,523,73,12,60,6,8,-0.09118,-0.0847,-0.1301,0.0,-0.04432,0.07528,0.7896,0.1613,0.5883
20210405_030000,523,73,14,60,6,9,0.1313,0.1328,-0.2681,0.0,-0.01477,0.001289,0.1613,0.6675,0.203
20210405_030000,523,73,12,60,6,1,0.6901,0.6927,-0.4678,0.0,0.05266,-0.04355,-0.04432,-0.01477,-0.03425
20210405_030000,523,73,4,62,4,0,-1.785,-1.794,1.0,0.0,0.0,0.0,0.0,,
20210405_030000,523,73,4,62,4,8,-0.03938,-0.03851,-0.1301,0.0,0.7896,0.1613,0.5883,,
20210405_030000,523,73,4,62,4,9,0.08828,0.09144,-0.2681,0.0,0.1613,0.6675,0.203,,
20210405_030000,523,73,4,62,4,10,-0.03856,-0.03824,-0.1007,0.0,0.5883,0.203,0.537,,
20210405_030000,523,73,5,62,4,0,-0.06021,-0.06394,1.0,0.0,0.0,0.0,0.0,,
20210405_030000,523,73,5,62,4,8,0.05713,0.05423,-0.1301,0.0,0.7896,0.1613,0.5883,,
20210405_030000,523,73,12,60,6,2,-0.6741,-0.6774,0.3462,0.0,-0.04355,0.04226,0.07528,0.001289,0.05567
20210405_030000,523,73,5,62,4,10,0.01893,0.01708,-0.1007,0.0,0.5883,0.203,0.537,,
20210405_030000,523,73,6,60,4,0,1.547,1.549,1.0,0.0,0.0,0.0,0.0,,
20210405_030000,523,73,5,62,4,9,0.004853,0.002961,-0.2681,0.0,0.1613,0.6675,0.203,,
20210405_030000,523,73,6,60,4,9,0.03726,0.03562,-0.2681,0.0,0.1613,0.6675,0.203,,
20210405_030000,523,73,6,60,4,8,0.1079,0.1041,-0.1301,0.0,0.7896,0.1613,0.5883,,
20210405_030000,523,73,11,62,6,10,-0.06963,-0.06645,-0.1007,0.0,-0.03425,0.05567,0.5883,0.203,0.537
20210405_030000,523,73,11,62,6,9,0.04497,0.04614,-0.2681,0.0,-0.01477,0.001289,0.1613,0.6675,0.203
20210405_030000,523,73,11,62,6,8,-0.0965,-0.09272,-0.1301,0.0,-0.04432,0.07528,0.7896,0.1613,0.5883
20210405_030000,523,73,12,60,6,0,-1.07,-1.077,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210405_030000,523,73,11,62,6,1,0.6646,0.669,-0.4678,0.0,0.05266,-0.04355,-0.04432,-0.01477,-0.03425
20210405_030000,523,73,11,62,6,0,-1.13,-1.141,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210405_030000,523,73,6,60,4,10,0.08707,0.08411,-0.1007,0.0,0.5883,0.203,0.537,,
20210405_030000,523,73,11,62,6,2,-0.6824,-0.6883,0.3462,0.0,-0.04355,0.04226,0.07528,0.001289,0.05567
20210405_060000,223,15,4,179,5,1,-0.05093,-0.05231,-0.7303,0.0,0.1177,-0.03404,-0.06628,-0.04643,
20210405_060000,223,15,5,163,5,10,-0.05,-0.07012,0.4975,0.0,-0.04643,0.3232,0.7142,0.5519,
20210405_060000,223,15,5,163,5,9,-0.1245,-0.1143,0.02911,0.0,-0.06628,0.4449,0.9486,0.7142,
20210405_060000,223,15,5,163,5,8,-0.06717,-0.1149,0.726,0.0,-0.03404,0.2198,0.4449,0.3232,
20210405_060000,223,15,5,163,5,1,0.1121,0.157,-0.7303,0.0,0.1177,-0.03404,-0.06628,-0.04643,
20210405_060000,223,15,5,163,5,0,-0.5007,-0.5691,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_060000,223,15,4,179,5,10,-0.01507,-0.01335,0.4975,0.0,-0.04643,0.3232,0.7142,0.5519,
20210405_060000,223,15,4,179,5,9,-0.05134,-0.04573,0.02911,0.0,-0.06628,0.4449,0.9486,0.7142,
20210405_060000,223,15,4,179,5,0,0.1391,0.1346,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_060000,223,15,4,179,5,8,-0.05443,-0.05478,0.726,0.0,-0.03404,0.2198,0.4449,0.3232,
20210405_060000,223,3,9,192,5,9,0.08769,0.0878,-0.3707,0.0,-0.04171,0.2286,0.396,0.241,
20210405_060000,223,3,9,192,5,8,-0.2695,-0.2711,0.558,0.0,-0.02538,0.1387,0.2286,0.1344,
20210405_060000,223,3,9,192,5,1,0.3796,0.3803,-0.7089,0.0,0.0844,-0.02538,-0.04171,-0.02451,
20210405_060000,223,3,9,192,5,0,0.06977,0.06754,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_060000,223,3,6,13,5,10,-0.05529,-0.05563,0.1713,0.0,-0.02451,0.1344,0.241,0.1504,
20210405_060000,223,3,6,13,5,9,-0.1005,-0.1007,-0.3707,0.0,-0.04171,0.2286,0.396,0.241,
20210405_060000,223,3,6,13,5,8,-0.02645,-0.02681,0.558,0.0,-0.02538,0.1387,0.2286,0.1344,
20210405_060000,223,3,6,13,5,1,0.005997,0.006153,-0.7089,0.0,0.0844,-0.02538,-0.04171,-0.02451,
20210405_060000,223,3,6,13,5,0,-0.2785,-0.2788,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_060000,223,3,9,192,5,10,0.1559,0.1551,0.1713,0.0,-0.02451,0.1344,0.241,0.1504,
20210405_090000,3,15,5,217,5,1,-0.001935,0.04471,-0.7829,0.0,0.2034,-0.02553,0.05436,0.005934,
20210405_090000,3,15,5,217,5,8,-0.1584,-0.1699,0.08742,0.0,-0.02553,0.7156,0.4175,0.5469,
20210405_090000,3,15,5,217,5,9,0.0686,0.08952,-0.268,0.0,0.05436,0.4175,0.7572,0.4954,
20210405_090000,3,15,5,217,5,10,-0.08138,-0.08409,0.1039,0.0,0.005934,0.5469,0.4954,0.5414,
20210405_090000,5,3,6,32,5,10,-0.09222,-0.09334,0.2864,0.0,0.01145,0.1859,0.1658,0.1995,
20210405_090000,5,3,6,32,5,1,0.2869,0.2881,-0.8023,0.0,0.1279,0.03442,-0.04083,0.01145,
20210405_090000,5,3,6,32,5,8,-0.1563,-0.1578,0.6925,0.0,0.03442,0.2069,0.09445,0.1859,
20210405_090000,5,3,6,32,5,9,-0.09862,-0.09977,-0.05214,0.0,-0.04083,0.09445,0.2919,0.1658,
20210405_090000,3,15,5,217,5,0,-0.5273,-0.5768,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,5,3,7,35,5,0,-0.5352,-0.5361,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,5,3,6,32,5,0,-0.4239,-0.4258,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,3,15,4,227,5,10,-0.05964,-0.05755,0.1039,0.0,0.005934,0.5469,0.4954,0.5414,
20210405_090000,3,15,3,239,5,10,-0.09232,-0.09112,0.1039,0.0,0.005934,0.5469,0.4954,0.5414,
20210405_090000,5,15,5,77,5,10,-0.00877,-0.01999,0.5525,0.0,0.0332,0.652,0.4339,0.9296,
20210405_090000,3,15,4,227,5,1,-0.121,-0.1277,-0.7829,0.0,0.2034,-0.02553,0.05436,0.005934,
20210405_090000,3,15,4,227,5,0,-0.2635,-0.2638,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,3,3,9,74,5,8,0.009101,0.01056,-0.09294,0.0,-0.05366,0.5717,0.1079,0.3079,
20210405_090000,3,15,3,239,5,9,-0.1108,-0.113,-0.268,0.0,0.05436,0.4175,0.7572,0.4954,
20210405_090000,3,15,3,239,5,8,0.06032,0.06121,0.08742,0.0,-0.02553,0.7156,0.4175,0.5469,
20210405_090000,3,15,3,239,5,1,0.02563,0.01777,-0.7829,0.0,0.2034,-0.02553,0.05436,0.005934,
20210405_090000,3,15,3,239,5,0,0.4993,0.5075,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,3,3,9,74,5,10,-0.0139,-0.0134,-0.1207,0.0,-0.02483,0.3079,0.09026,0.2016,
20210405_090000,3,3,9,74,5,9,-0.0296,-0.03005,-0.5028,0.0,0.0284,0.1079,0.35,0.09026,
20210405_090000,5,3,7,35,5,1,0.3524,0.3521,-0.8023,0.0,0.1279,0.03442,-0.04083,0.01145,
20210405_090000,3,15,4,227,5,9,-0.005136,-0.003805,-0.268,0.0,0.05436,0.4175,0.7572,0.4954,
20210405_090000,5,3,7,35,5,8,-0.1536,-0.1543,0.6925,0.0,0.03442,0.2069,0.09445,0.1859,
20210405_090000,5,15,4,86,5,8,-0.2103,-0.212,0.755,0.0,0.0653,0.5369,0.1422,0.652,
20210405_090000,5,3,7,35,5,10,-0.06748,-0.06781,0.2864,0.0,0.01145,0.1859,0.1658,0.1995,
20210405_090000,3,3,9,74,5,1,0.1309,0.1273,-0.7985,0.0,0.1971,-0.05366,0.0284,-0.02483,
20210405_090000,5,15,5,77,5,9,0.04729,0.05161,0.44,0.0,-0.08869,0.1422,0.7846,0.4339,
20210405_090000,5,15,5,77,5,8,-0.006949,-0.03237,0.755,0.0,0.0653,0.5369,0.1422,0.652,
20210405_090000,5,15,5,77,5,1,0.04131,0.06972,-0.8286,0.0,0.1568,0.0653,-0.08869,0.0332,
20210405_090000,5,15,5,77,5,0,-0.2583,-0.2938,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,5,15,4,86,5,10,-0.07356,-0.07554,0.5525,0.0,0.0332,0.652,0.4339,0.9296,
20210405_090000,5,15,4,86,5,9,0.1385,0.1364,0.44,0.0,-0.08869,0.1422,0.7846,0.4339,
20210405_090000,5,15,4,86,5,1,0.01624,0.01529,-0.8286,0.0,0.1568,0.0653,-0.08869,0.0332,
20210405_090000,5,15,4,86,5,0,-0.2971,-0.2978,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,5,15,3,92,5,10,-0.03306,-0.03565,0.5525,0.0,0.0332,0.652,0.4339,0.9296,
20210405_090000,5,15,3,92,5,9,0.04241,0.03969,0.44,0.0,-0.08869,0.1422,0.7846,0.4339,
20210405_090000,5,3,7,35,5,9,-0.02051,-0.02063,-0.05214,0.0,-0.04083,0.09445,0.2919,0.1658,
20210405_090000,5,15,3,92,5,8,-0.08809,-0.0909,0.755,0.0,0.0653,0.5369,0.1422,0.652,
20210405_090000,5,15,3,92,5,0,0.3179,0.3149,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,5,3,9,59,5,10,-0.08254,-0.08215,0.2864,0.0,0.01145,0.1859,0.1658,0.1995,
20210405_090000,5,3,9,59,5,9,-0.05209,-0.05178,-0.05214,0.0,-0.04083,0.09445,0.2919,0.1658,
20210405_090000,5,3,9,59,5,8,-0.1619,-0.1613,0.6925,0.0,0.03442,0.2069,0.09445,0.1859,
20210405_090000,5,3,9,59,5,1,0.2464,0.2454,-0.8023,0.0,0.1279,0.03442,-0.04083,0.01145,
20210405_090000,5,3,9,59,5,0,-0.2931,-0.2921,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,5,3,8,59,5,10,-0.1236,-0.1252,0.2864,0.0,0.01145,0.1859,0.1658,0.1995,
20210405_090000,5,3,8,59,5,9,-0.03575,-0.03739,-0.05214,0.0,-0.04083,0.09445,0.2919,0.1658,
20210405_090000,5,3,8,59,5,8,-0.1057,-0.1075,0.6925,0.0,0.03442,0.2069,0.09445,0.1859,
20210405_090000,5,3,8,59,5,1,0.0833,0.08657,-0.8023,0.0,0.1279,0.03442,-0.04083,0.01145,
20210405_090000,5,3,8,59,5,0,-0.09038,-0.09284,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,5,15,3,92,5,1,-0.1513,-0.1491,-0.8286,0.0,0.1568,0.0653,-0.08869,0.0332,
20210405_090000,3,3,9,74,5,0,0.1169,0.1201,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,3,15,4,227,5,8,-0.03953,-0.0401,0.08742,0.0,-0.02553,0.7156,0.4175,0.5469,
20210405_090000,3,3,8,74,5,9,-0.0347,-0.03555,-0.5028,0.0,0.0284,0.1079,0.35,0.09026,
20210405_090000,209,3,8,19,5,9,-0.04883,-0.04879,0.148,0.0,-0.02002,0.08474,0.1997,0.1485,
20210405_090000,209,3,8,19,5,8,-0.03015,-0.03055,0.8728,0.0,-0.008366,0.0362,0.08474,0.06265,
20210405_090000,209,3,8,19,5,1,-0.03393,-0.03346,-0.7384,0.0,0.09371,-0.008366,-0.02002,-0.01508,
20210405_090000,209,3,8,19,5,0,-0.1154,-0.1159,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,209,3,7,14,5,10,-0.01154,-0.01108,0.4696,0.0,-0.01508,0.06265,0.1485,0.1111,
20210405_090000,209,3,7,14,5,9,0.2911,0.2914,0.148,0.0,-0.02002,0.08474,0.1997,0.1485,
20210405_090000,209,3,7,14,5,8,-0.06624,-0.06557,0.8728,0.0,-0.008366,0.0362,0.08474,0.06265,
20210405_090000,209,3,7,14,5,0,-0.1919,-0.1912,1.0,0.0,0.0,0.0,0.0,0.0,
20210405_090000,209,3,6,14,5,10,-0.01298,-0.01294,0.4696,0.0,-0.01508,0.06265,0.1485,0.1111,
20210405_090000,209,3,6,14,5,9,0.06376,0.06383,0.148,0.0,-0.02002,0.08474,0.1997,0.1485,
20210405_090000,209,3,6,14,5,8,-0.09541,-0.09543,0.8728,0.0,-0.008366,0.0362,0.08474,0.06265,
20210405_090000,209,3,8,19,5,10,-0.1367,-0.1369,0.4696,0.0,-0.01508,0.06265,0.1485,0.1111,
